URL,AFFILIATE_ID,MARKETPLACE_PRODUCT_ID,CREATED_AT,CLOSED_AT
https://meli.me/mla/mla30050087?aff=luciaperez9941,411,MLA30050087,2025-05-22,
https://meli.me/mla/mla27961359?aff=luciaperez9941,411,MLA27961359,2026-01-04,
https://meli.me/mla/mla68946569?aff=luciaperez9941,411,MLA68946569,2025-11-04,
https://meli.me/mla/mla11026899?aff=luciaperez9941,411,MLA11026899,2025-11-28,
https://meli.me/mla/mla97217107?aff=luciaperez9941,411,MLA97217107,2026-02-21,
https://meli.me/mla/mla45585190?aff=luciaperez9941,411,MLA45585190,2025-11-04,
https://meli.me/mla/mla36892317?aff=luciaperez9941,411,MLA36892317,2026-02-09,
https://meli.me/mla/mla92797695?aff=luciaperez9941,411,MLA92797695,2025-06-30,
https://meli.me/mla/mla53800492?aff=luciaperez9941,411,MLA53800492,2025-07-05,2025-12-10
https://meli.me/mla/mla36358002?aff=luciaperez9941,411,MLA36358002,2025-12-06,
https://meli.me/mla/mla98333429?aff=luciaperez9941,411,MLA98333429,2026-02-03,2026-02-12
https://meli.me/mla/mla21676778?aff=luciaperez9941,411,MLA21676778,2026-01-15,
https://meli.me/mla/mla17348786?aff=luciaperez9941,411,MLA17348786,2025-08-29,
https://meli.me/mla/mla99433969?aff=luciaperez9941,411,MLA99433969,2025-09-14,2025-09-16
https://meli.me/mla/mla97778277?aff=luciaperez9941,411,MLA97778277,2025-12-10,2026-01-12
https://meli.me/mla/mla64995881?aff=luciaperez9941,411,MLA64995881,2025-11-08,
https://meli.me/mla/mla59729591?aff=luciaperez9941,411,MLA59729591,2026-03-05,
https://meli.me/mla/mla80724515?aff=luciaperez9941,411,MLA80724515,2025-07-13,
https://meli.me/mla/mla99322564?aff=luciaperez9941,411,MLA99322564,2026-03-06,
https://meli.me/mla/mla14219723?aff=luciaperez9941,411,MLA14219723,2025-07-25,2025-12-18
https://meli.me/mla/mla89051577?aff=luciaperez9941,411,MLA89051577,2025-12-13,
https://meli.me/mla/mla61664118?aff=luciaperez9941,411,MLA61664118,2025-07-28,2025-08-20
https://meli.me/mlb/mlb90357523?aff=matheussouza1960,412,MLB90357523,2026-03-13,
https://meli.me/mlb/mlb24803061?aff=matheussouza1960,412,MLB24803061,2025-08-19,
https://meli.me/mlb/mlb86896702?aff=matheussouza1960,412,MLB86896702,2025-08-28,2026-03-08
https://meli.me/mlb/mlb87207718?aff=matheussouza1960,412,MLB87207718,2025-07-07,2025-11-01
https://meli.me/mlb/mlb77651277?aff=matheussouza1960,412,MLB77651277,2025-10-25,
https://meli.me/mlb/mlb29351279?aff=matheussouza1960,412,MLB29351279,2025-06-21,2025-06-23
https://meli.me/mlb/mlb26045107?aff=matheussouza1960,412,MLB26045107,2025-08-21,
https://meli.me/mlb/mlb37167139?aff=matheussouza1960,412,MLB37167139,2026-02-05,
https://meli.me/mlb/mlb55776168?aff=matheussouza1960,412,MLB55776168,2025-07-18,
https://meli.me/mlb/mlb17491505?aff=matheussouza1960,412,MLB17491505,2025-07-15,
https://meli.me/mlb/mlb38213885?aff=matheussouza1960,412,MLB38213885,2026-01-04,2026-01-08
https://meli.me/mlb/mlb46572367?aff=matheussouza1960,412,MLB46572367,2025-10-13,2025-11-06
https://meli.me/mlb/mlb15275405?aff=matheussouza1960,412,MLB15275405,2025-08-13,2025-09-16
https://meli.me/mlb/mlb81514172?aff=matheussouza1960,412,MLB81514172,2026-02-23,
https://meli.me/mlb/mlb66094190?aff=matheussouza1960,412,MLB66094190,2026-01-09,
https://meli.me/mlb/mlb78483588?aff=matheussouza1960,412,MLB78483588,2026-02-12,
https://meli.me/mlb/mlb18799591?aff=matheussouza1960,412,MLB18799591,2026-03-18,
https://meli.me/mlc/mlc51229384?aff=matiasperez5902,413,MLC51229384,2025-11-22,2025-12-24
https://meli.me/mlc/mlc11711903?aff=matiasperez5902,413,MLC11711903,2025-09-08,
https://meli.me/mlc/mlc17593936?aff=matiasperez5902,413,MLC17593936,2025-10-27,
https://meli.me/mlc/mlc80100886?aff=matiasperez5902,413,MLC80100886,2025-10-16,
https://meli.me/mlc/mlc63757383?aff=matiasperez5902,413,MLC63757383,2025-09-12,2026-01-01
https://meli.me/mlc/mlc95855042?aff=matiasperez5902,413,MLC95855042,2025-10-12,2025-12-28
https://meli.me/mlm/mlm45925063?aff=andresgonzalez1753,414,MLM45925063,2026-02-18,
https://meli.me/mlm/mlm94359312?aff=andresgonzalez1753,414,MLM94359312,2026-03-06,
https://meli.me/mla/mla97159590?aff=sofiamartinez5334,415,MLA97159590,2026-03-04,
https://meli.me/mla/mla27618902?aff=sofiamartinez5334,415,MLA27618902,2025-11-17,
https://meli.me/mla/mla98777679?aff=sofiamartinez5334,415,MLA98777679,2026-02-02,2026-02-28
https://meli.me/mla/mla37376287?aff=sofiamartinez5334,415,MLA37376287,2026-01-29,
https://meli.me/mla/mla62104631?aff=sofiamartinez5334,415,MLA62104631,2025-12-10,2026-03-12
https://meli.me/mla/mla43958143?aff=sofiamartinez5334,415,MLA43958143,2025-12-31,
https://meli.me/mla/mla13920384?aff=sofiamartinez5334,415,MLA13920384,2026-01-18,
https://meli.me/mla/mla59249262?aff=sofiamartinez5334,415,MLA59249262,2026-02-21,
https://meli.me/mla/mla39962472?aff=sofiamartinez5334,415,MLA39962472,2026-03-03,2026-03-13
https://meli.me/mla/mla28744738?aff=sofiamartinez5334,415,MLA28744738,2025-09-27,
https://meli.me/mla/mla27625422?aff=sofiamartinez5334,415,MLA27625422,2025-10-26,2026-01-14
https://meli.me/mla/mla71039661?aff=lautarofernandez1880,416,MLA71039661,2025-11-07,2026-01-27
https://meli.me/mla/mla39781446?aff=lautarofernandez1880,416,MLA39781446,2025-09-05,
https://meli.me/mla/mla58353514?aff=lautarofernandez1880,416,MLA58353514,2026-02-02,
https://meli.me/mla/mla15795619?aff=lautarofernandez1880,416,MLA15795619,2025-08-01,
https://meli.me/mla/mla25948609?aff=lautarofernandez1880,416,MLA25948609,2025-08-27,2025-09-27
https://meli.me/mlb/mlb41350221?aff=matheuslima3509,417,MLB41350221,2025-06-25,
https://meli.me/mlb/mlb24128632?aff=matheuslima3509,417,MLB24128632,2024-06-08,
https://meli.me/mlb/mlb97592770?aff=matheuslima3509,417,MLB97592770,2024-01-09,
https://meli.me/mlb/mlb98855321?aff=matheuslima3509,417,MLB98855321,2024-12-05,
https://meli.me/mlb/mlb75174918?aff=matheuslima3509,417,MLB75174918,2024-06-06,
https://meli.me/mlb/mlb39211638?aff=matheuslima3509,417,MLB39211638,2024-08-12,
https://meli.me/mlb/mlb21514028?aff=matheuslima3509,417,MLB21514028,2024-05-30,
https://meli.me/mlb/mlb90489781?aff=matheuslima3509,417,MLB90489781,2023-08-04,2025-02-03
https://meli.me/mlb/mlb71949597?aff=matheuslima3509,417,MLB71949597,2023-12-14,
https://meli.me/mlb/mlb19962142?aff=matheuslima3509,417,MLB19962142,2025-01-12,
https://meli.me/mlb/mlb29722815?aff=matheuslima3509,417,MLB29722815,2026-02-25,
https://meli.me/mlb/mlb27128533?aff=matheuslima3509,417,MLB27128533,2023-12-04,2024-09-07
https://meli.me/mlb/mlb39874533?aff=matheuslima3509,417,MLB39874533,2024-01-01,
https://meli.me/mlb/mlb69849397?aff=matheuslima3509,417,MLB69849397,2024-06-29,
https://meli.me/mlb/mlb57434778?aff=matheuslima3509,417,MLB57434778,2024-03-21,
https://meli.me/mlb/mlb15509360?aff=matheuslima3509,417,MLB15509360,2023-09-20,
https://meli.me/mlb/mlb88350667?aff=matheuslima3509,417,MLB88350667,2024-04-11,
https://meli.me/mlb/mlb37502299?aff=matheuslima3509,417,MLB37502299,2025-02-07,
https://meli.me/mlb/mlb18575393?aff=matheuslima3509,417,MLB18575393,2025-02-28,2025-09-17
https://meli.me/mlb/mlb81231176?aff=matheuslima3509,417,MLB81231176,2023-11-27,
https://meli.me/mlb/mlb11538733?aff=matheuslima3509,417,MLB11538733,2025-08-12,
https://meli.me/mlb/mlb43304996?aff=matheuslima3509,417,MLB43304996,2023-09-29,2025-02-12
https://meli.me/mlb/mlb51817235?aff=matheuslima3509,417,MLB51817235,2026-01-30,2026-03-17
https://meli.me/mlb/mlb58505988?aff=matheuslima3509,417,MLB58505988,2023-12-31,
https://meli.me/mlb/mlb77311391?aff=matheuslima3509,417,MLB77311391,2024-02-10,
https://meli.me/mlb/mlb85419040?aff=matheuslima3509,417,MLB85419040,2025-02-28,
https://meli.me/mlb/mlb41898326?aff=matheuslima3509,417,MLB41898326,2026-02-27,2026-03-10
https://meli.me/mlb/mlb44725216?aff=matheuslima3509,417,MLB44725216,2024-01-29,
https://meli.me/mlb/mlb68378057?aff=matheuslima3509,417,MLB68378057,2024-04-16,2024-08-01
https://meli.me/mlb/mlb20649914?aff=matheuslima3509,417,MLB20649914,2025-04-08,
https://meli.me/mlm/mlm29561475?aff=jorgetorres1804,418,MLM29561475,2025-12-03,
https://meli.me/mlm/mlm22865816?aff=jorgetorres1804,418,MLM22865816,2025-07-14,
https://meli.me/mlm/mlm67375252?aff=jorgetorres1804,418,MLM67375252,2025-11-09,
https://meli.me/mlm/mlm12575981?aff=jorgetorres1804,418,MLM12575981,2025-08-23,
https://meli.me/mlm/mlm27855743?aff=jorgetorres1804,418,MLM27855743,2025-12-22,
https://meli.me/mlm/mlm69912899?aff=jorgetorres1804,418,MLM69912899,2026-01-09,2026-01-16
https://meli.me/mlm/mlm86332826?aff=jorgetorres1804,418,MLM86332826,2025-08-15,2026-03-18
https://meli.me/mlm/mlm88472625?aff=jorgetorres1804,418,MLM88472625,2025-10-22,
https://meli.me/mlm/mlm80707397?aff=jorgetorres1804,418,MLM80707397,2025-12-19,2026-02-27
https://meli.me/mlm/mlm11658134?aff=jorgetorres1804,418,MLM11658134,2025-07-12,
https://meli.me/mlm/mlm91457832?aff=jorgetorres1804,418,MLM91457832,2026-01-18,
https://meli.me/mla/mla65416882?aff=agustinamartinez9399,419,MLA65416882,2025-11-23,
https://meli.me/mla/mla49088146?aff=agustinamartinez9399,419,MLA49088146,2026-01-07,
https://meli.me/mla/mla78219607?aff=agustinamartinez9399,419,MLA78219607,2025-11-21,
https://meli.me/mla/mla85012299?aff=agustinamartinez9399,419,MLA85012299,2025-09-27,
https://meli.me/mla/mla82711330?aff=agustinamartinez9399,419,MLA82711330,2026-01-16,
https://meli.me/mla/mla55952618?aff=julianromero2334,420,MLA55952618,2026-01-12,
https://meli.me/mla/mla95098541?aff=julianromero2334,420,MLA95098541,2025-12-09,2026-02-11
https://meli.me/mlb/mlb67524796?aff=pedroferreira8198,421,MLB67524796,2025-09-25,
https://meli.me/mlb/mlb55522057?aff=pedroferreira8198,421,MLB55522057,2025-10-08,
https://meli.me/mlb/mlb91319592?aff=pedroferreira8198,421,MLB91319592,2025-11-14,
https://meli.me/mlb/mlb86458669?aff=pedroferreira8198,421,MLB86458669,2025-09-05,2026-02-03
https://meli.me/mlb/mlb29075277?aff=pedroferreira8198,421,MLB29075277,2026-01-16,2026-02-28
https://meli.me/mlb/mlb49803196?aff=pedroferreira8198,421,MLB49803196,2025-12-10,
https://meli.me/mlb/mlb25168249?aff=pedroferreira8198,421,MLB25168249,2025-11-07,
https://meli.me/mlb/mlb61899013?aff=pedroferreira8198,421,MLB61899013,2026-01-29,
https://meli.me/mlb/mlb65866556?aff=pedroferreira8198,421,MLB65866556,2025-08-24,
https://meli.me/mlb/mlb57104161?aff=pedroferreira8198,421,MLB57104161,2025-09-06,
https://meli.me/mlb/mlb90152002?aff=pedroferreira8198,421,MLB90152002,2025-12-15,2025-12-24
https://meli.me/mlc/mlc24806146?aff=javieramartinez8137,422,MLC24806146,2026-01-29,
https://meli.me/mlc/mlc87164535?aff=javieramartinez8137,422,MLC87164535,2026-02-25,
https://meli.me/mlc/mlc45450012?aff=javieramartinez8137,422,MLC45450012,2025-08-25,
https://meli.me/mlc/mlc80024154?aff=javieramartinez8137,422,MLC80024154,2025-06-02,
https://meli.me/mlc/mlc14888456?aff=javieramartinez8137,422,MLC14888456,2025-08-23,
https://meli.me/mlc/mlc66630990?aff=javieramartinez8137,422,MLC66630990,2025-09-05,
https://meli.me/mlc/mlc29008914?aff=javieramartinez8137,422,MLC29008914,2025-09-28,2026-03-10
https://meli.me/mlc/mlc34691776?aff=javieramartinez8137,422,MLC34691776,2025-08-16,
https://meli.me/mlc/mlc38136466?aff=javieramartinez8137,422,MLC38136466,2025-07-09,
https://meli.me/mlc/mlc69002886?aff=javieramartinez8137,422,MLC69002886,2025-08-07,2025-12-25
https://meli.me/mlc/mlc11773693?aff=javieramartinez8137,422,MLC11773693,2025-11-18,2025-12-01
https://meli.me/mlc/mlc43955648?aff=javieramartinez8137,422,MLC43955648,2026-02-01,
https://meli.me/mlc/mlc40281115?aff=javieramartinez8137,422,MLC40281115,2025-11-30,2026-01-08
https://meli.me/mlc/mlc91210992?aff=javieramartinez8137,422,MLC91210992,2026-03-01,
https://meli.me/mlc/mlc91811216?aff=javieramartinez8137,422,MLC91811216,2025-08-14,
https://meli.me/mlc/mlc38575053?aff=javieramartinez8137,422,MLC38575053,2025-10-28,2026-02-21
https://meli.me/mlc/mlc57055886?aff=javieramartinez8137,422,MLC57055886,2025-12-15,
https://meli.me/mlc/mlc88859962?aff=javieramartinez8137,422,MLC88859962,2025-12-20,2026-01-22
https://meli.me/mlc/mlc32485974?aff=javieramartinez8137,422,MLC32485974,2025-08-28,
https://meli.me/mlc/mlc61765638?aff=javieramartinez8137,422,MLC61765638,2026-01-21,
https://meli.me/mlm/mlm38396791?aff=danielagarcia8536,423,MLM38396791,2025-12-20,2026-01-10
https://meli.me/mlm/mlm45991738?aff=danielagarcia8536,423,MLM45991738,2025-10-08,
https://meli.me/mlm/mlm98721239?aff=danielagarcia8536,423,MLM98721239,2025-12-03,
https://meli.me/mlm/mlm74924569?aff=danielagarcia8536,423,MLM74924569,2025-12-04,
https://meli.me/mlm/mlm10950063?aff=danielagarcia8536,423,MLM10950063,2025-10-10,
https://meli.me/mlm/mlm85552650?aff=danielagarcia8536,423,MLM85552650,2025-12-02,
https://meli.me/mlm/mlm73286168?aff=danielagarcia8536,423,MLM73286168,2026-01-26,
https://meli.me/mlm/mlm60486481?aff=danielagarcia8536,423,MLM60486481,2025-12-17,
https://meli.me/mlm/mlm31251562?aff=migueltorres422,424,MLM31251562,2025-07-02,
https://meli.me/mlm/mlm66555960?aff=migueltorres422,424,MLM66555960,2026-02-20,2026-03-04
https://meli.me/mlm/mlm64180981?aff=migueltorres422,424,MLM64180981,2026-01-26,2026-03-03
https://meli.me/mlm/mlm33613621?aff=migueltorres422,424,MLM33613621,2025-06-26,
https://meli.me/mlm/mlm67376797?aff=migueltorres422,424,MLM67376797,2025-06-28,
https://meli.me/mlm/mlm32395873?aff=migueltorres422,424,MLM32395873,2025-10-19,2026-01-24
https://meli.me/mlm/mlm32797892?aff=migueltorres422,424,MLM32797892,2025-03-31,2025-12-28
https://meli.me/mlm/mlm66971911?aff=migueltorres422,424,MLM66971911,2025-05-16,
https://meli.me/mlm/mlm38296996?aff=migueltorres422,424,MLM38296996,2025-10-24,2025-11-12
https://meli.me/mlm/mlm38505524?aff=migueltorres422,424,MLM38505524,2025-12-04,2026-02-24
https://meli.me/mlm/mlm41766866?aff=migueltorres422,424,MLM41766866,2025-04-25,
https://meli.me/mlm/mlm12340515?aff=migueltorres422,424,MLM12340515,2025-10-05,
https://meli.me/mlm/mlm72422025?aff=migueltorres422,424,MLM72422025,2025-10-19,
https://meli.me/mlm/mlm46468564?aff=migueltorres422,424,MLM46468564,2025-03-22,
https://meli.me/mlm/mlm30358377?aff=migueltorres422,424,MLM30358377,2025-03-27,
https://meli.me/mlm/mlm51601887?aff=migueltorres422,424,MLM51601887,2025-07-06,
https://meli.me/mlb/mlb43328359?aff=anarodrigues598,425,MLB43328359,2026-02-28,
https://meli.me/mlb/mlb47565754?aff=anarodrigues598,425,MLB47565754,2024-12-12,
https://meli.me/mlb/mlb73456791?aff=anarodrigues598,425,MLB73456791,2025-10-19,
https://meli.me/mlb/mlb93634209?aff=anarodrigues598,425,MLB93634209,2025-10-13,
https://meli.me/mlb/mlb42559646?aff=anarodrigues598,425,MLB42559646,2025-10-02,
https://meli.me/mlb/mlb81833426?aff=anarodrigues598,425,MLB81833426,2025-07-16,
https://meli.me/mlb/mlb81521092?aff=anarodrigues598,425,MLB81521092,2026-03-02,
https://meli.me/mlb/mlb77928206?aff=anarodrigues598,425,MLB77928206,2025-07-08,2025-11-11
https://meli.me/mlb/mlb85446736?aff=anarodrigues598,425,MLB85446736,2026-01-13,
https://meli.me/mlb/mlb33626853?aff=anarodrigues598,425,MLB33626853,2024-10-31,
https://meli.me/mlb/mlb82567764?aff=anarodrigues598,425,MLB82567764,2025-02-23,
https://meli.me/mlb/mlb99689115?aff=isabelagomes188,426,MLB99689115,2025-08-07,2025-10-15
https://meli.me/mlb/mlb13130675?aff=isabelagomes188,426,MLB13130675,2025-12-02,2025-12-15
https://meli.me/mlb/mlb18573140?aff=isabelagomes188,426,MLB18573140,2025-10-24,2026-01-31
https://meli.me/mlb/mlb21467379?aff=isabelagomes188,426,MLB21467379,2024-12-18,
https://meli.me/mlb/mlb69983516?aff=isabelagomes188,426,MLB69983516,2025-07-25,
https://meli.me/mlb/mlb42603419?aff=isabelagomes188,426,MLB42603419,2025-02-04,2025-03-09
https://meli.me/mlb/mlb10812983?aff=isabelagomes188,426,MLB10812983,2026-02-24,
https://meli.me/mlb/mlb30814889?aff=isabelagomes188,426,MLB30814889,2026-01-27,
https://meli.me/mlb/mlb13814760?aff=isabelagomes188,426,MLB13814760,2026-03-11,
https://meli.me/mlb/mlb48454292?aff=isabelagomes188,426,MLB48454292,2025-11-04,
https://meli.me/mlb/mlb85606414?aff=isabelagomes188,426,MLB85606414,2024-12-24,2025-11-22
https://meli.me/mlb/mlb40071112?aff=isabelagomes188,426,MLB40071112,2025-10-23,
https://meli.me/mlb/mlb96309790?aff=isabelagomes188,426,MLB96309790,2025-11-05,
https://meli.me/mlb/mlb75510921?aff=isabelagomes188,426,MLB75510921,2025-01-07,
https://meli.me/mlb/mlb19782070?aff=isabelagomes188,426,MLB19782070,2025-04-10,2025-05-25
https://meli.me/mlb/mlb55760604?aff=isabelagomes188,426,MLB55760604,2025-12-18,2025-12-29
https://meli.me/mlb/mlb91087844?aff=isabelagomes188,426,MLB91087844,2025-06-13,
https://meli.me/mlb/mlb14225380?aff=isabelagomes188,426,MLB14225380,2025-09-06,
https://meli.me/mlb/mlb10003861?aff=isabelagomes188,426,MLB10003861,2025-06-22,
https://meli.me/mlb/mlb55672397?aff=isabelagomes188,426,MLB55672397,2025-09-23,
https://meli.me/mlb/mlb43860455?aff=isabelagomes188,426,MLB43860455,2024-07-16,2025-03-10
https://meli.me/mlb/mlb78526804?aff=isabelagomes188,426,MLB78526804,2026-02-14,2026-02-21
https://meli.me/mlb/mlb41624164?aff=isabelagomes188,426,MLB41624164,2025-12-23,
https://meli.me/mlb/mlb38172520?aff=isabelagomes188,426,MLB38172520,2024-10-11,2025-12-21
https://meli.me/mlb/mlb54279314?aff=isabelagomes188,426,MLB54279314,2025-06-03,
https://meli.me/mlb/mlb53853966?aff=isabelagomes188,426,MLB53853966,2025-06-16,
https://meli.me/mlb/mlb34196528?aff=isabelagomes188,426,MLB34196528,2025-09-14,
https://meli.me/mlb/mlb42553862?aff=isabelagomes188,426,MLB42553862,2025-04-22,
https://meli.me/mlb/mlb26703707?aff=isabelagomes188,426,MLB26703707,2024-05-02,2025-05-29
https://meli.me/mlb/mlb22488108?aff=isabelagomes188,426,MLB22488108,2026-01-17,
https://meli.me/mlc/mlc35993895?aff=diegosilva8401,427,MLC35993895,2025-10-07,2025-11-10
https://meli.me/mlc/mlc87569254?aff=diegosilva8401,427,MLC87569254,2025-05-26,
https://meli.me/mlc/mlc50724913?aff=diegosilva8401,427,MLC50724913,2025-06-24,
https://meli.me/mlc/mlc84813428?aff=diegosilva8401,427,MLC84813428,2025-06-09,2025-10-14
https://meli.me/mlc/mlc85021296?aff=diegosilva8401,427,MLC85021296,2025-09-15,
https://meli.me/mlc/mlc26609608?aff=diegosilva8401,427,MLC26609608,2025-06-13,2025-11-29
https://meli.me/mlc/mlc21248094?aff=diegosilva8401,427,MLC21248094,2025-08-18,2025-12-27
https://meli.me/mlc/mlc44156271?aff=diegosilva8401,427,MLC44156271,2026-01-21,
https://meli.me/mlc/mlc71905236?aff=diegosilva8401,427,MLC71905236,2025-06-06,2026-01-26
https://meli.me/mlc/mlc91908454?aff=diegosilva8401,427,MLC91908454,2025-06-28,
https://meli.me/mlc/mlc42299181?aff=diegosilva8401,427,MLC42299181,2025-08-31,
https://meli.me/mlc/mlc48273148?aff=diegosilva8401,427,MLC48273148,2025-09-23,
https://meli.me/mlc/mlc90500805?aff=diegosilva8401,427,MLC90500805,2025-11-23,
https://meli.me/mlc/mlc90666679?aff=diegosilva8401,427,MLC90666679,2025-08-16,
https://meli.me/mlc/mlc57237298?aff=diegosilva8401,427,MLC57237298,2025-05-28,
https://meli.me/mlc/mlc34908844?aff=diegosilva8401,427,MLC34908844,2025-11-01,2025-11-25
https://meli.me/mlc/mlc96429396?aff=diegosilva8401,427,MLC96429396,2025-07-21,
https://meli.me/mlc/mlc24534985?aff=diegosilva8401,427,MLC24534985,2026-01-05,2026-01-12
https://meli.me/mlc/mlc39213171?aff=diegosilva8401,427,MLC39213171,2025-06-27,
https://meli.me/mlc/mlc72510530?aff=diegosilva8401,427,MLC72510530,2026-01-26,
https://meli.me/mlc/mlc27568073?aff=diegosilva8401,427,MLC27568073,2025-09-07,
https://meli.me/mlc/mlc53065326?aff=diegosilva8401,427,MLC53065326,2025-12-07,
https://meli.me/mlc/mlc41689559?aff=javieramartinez3237,428,MLC41689559,2026-01-07,
https://meli.me/mlc/mlc61295075?aff=javieramartinez3237,428,MLC61295075,2026-02-16,2026-03-19
https://meli.me/mlc/mlc41420657?aff=camilaflores4745,429,MLC41420657,2025-12-05,2026-03-09
https://meli.me/mlc/mlc23836912?aff=camilaflores4745,429,MLC23836912,2025-10-22,2026-03-08
https://meli.me/mlc/mlc60040219?aff=camilaflores4745,429,MLC60040219,2026-02-10,2026-02-26
https://meli.me/mlc/mlc89803307?aff=camilaflores4745,429,MLC89803307,2025-11-12,
https://meli.me/mlc/mlc53111517?aff=camilaflores4745,429,MLC53111517,2025-06-24,2025-08-09
https://meli.me/mlc/mlc35989855?aff=camilaflores4745,429,MLC35989855,2025-12-25,
https://meli.me/mlc/mlc52123053?aff=camilaflores4745,429,MLC52123053,2025-08-22,2025-11-28
https://meli.me/mlc/mlc41011145?aff=camilaflores4745,429,MLC41011145,2026-01-12,2026-02-07
https://meli.me/mlc/mlc52493771?aff=camilaflores4745,429,MLC52493771,2025-10-19,
https://meli.me/mlc/mlc68169044?aff=camilaflores4745,429,MLC68169044,2025-08-03,
https://meli.me/mlc/mlc16593126?aff=camilaflores4745,429,MLC16593126,2025-12-03,
https://meli.me/mlc/mlc60401367?aff=camilaflores4745,429,MLC60401367,2025-11-18,
https://meli.me/mlb/mlb95377025?aff=isabelasouza9548,430,MLB95377025,2025-07-28,2025-08-19
https://meli.me/mlb/mlb94288840?aff=isabelasouza9548,430,MLB94288840,2026-02-19,2026-03-03
https://meli.me/mlb/mlb58655794?aff=isabelasouza9548,430,MLB58655794,2025-11-03,
https://meli.me/mlb/mlb99740447?aff=isabelasouza9548,430,MLB99740447,2025-11-04,
https://meli.me/mlb/mlb78389100?aff=isabelasouza9548,430,MLB78389100,2025-10-13,
https://meli.me/mlb/mlb44319088?aff=isabelasouza9548,430,MLB44319088,2025-12-28,
https://meli.me/mlb/mlb45919793?aff=isabelasouza9548,430,MLB45919793,2025-07-18,
https://meli.me/mlb/mlb25566766?aff=isabelasouza9548,430,MLB25566766,2026-02-15,2026-02-27
https://meli.me/mlb/mlb19219512?aff=isabelasouza9548,430,MLB19219512,2026-03-03,2026-03-19
https://meli.me/mlc/mlc77943611?aff=valentinadiaz5117,431,MLC77943611,2025-05-22,2025-08-20
https://meli.me/mlc/mlc60619334?aff=valentinadiaz5117,431,MLC60619334,2025-10-25,2025-12-13
https://meli.me/mlc/mlc10144438?aff=valentinadiaz5117,431,MLC10144438,2026-03-03,
https://meli.me/mlc/mlc65300948?aff=valentinadiaz5117,431,MLC65300948,2025-12-30,
https://meli.me/mlc/mlc49357962?aff=valentinadiaz5117,431,MLC49357962,2025-10-11,
https://meli.me/mlc/mlc50007698?aff=valentinadiaz5117,431,MLC50007698,2025-09-16,
https://meli.me/mlc/mlc99628196?aff=valentinadiaz5117,431,MLC99628196,2026-01-06,
https://meli.me/mlc/mlc70064566?aff=valentinadiaz5117,431,MLC70064566,2025-05-04,
https://meli.me/mlc/mlc56253676?aff=valentinadiaz5117,431,MLC56253676,2026-03-04,
https://meli.me/mlc/mlc45814970?aff=valentinadiaz5117,431,MLC45814970,2025-10-24,
https://meli.me/mlc/mlc39212456?aff=valentinadiaz5117,431,MLC39212456,2025-07-01,2026-01-02
https://meli.me/mlc/mlc38215695?aff=valentinadiaz5117,431,MLC38215695,2025-11-06,
https://meli.me/mlc/mlc63418290?aff=valentinadiaz5117,431,MLC63418290,2026-01-29,2026-03-16
https://meli.me/mlb/mlb59820464?aff=beatrizlima6827,432,MLB59820464,2025-11-23,
https://meli.me/mlb/mlb52962084?aff=beatrizlima6827,432,MLB52962084,2025-01-05,
https://meli.me/mlb/mlb78635884?aff=beatrizlima6827,432,MLB78635884,2024-09-01,
https://meli.me/mlb/mlb47349295?aff=beatrizlima6827,432,MLB47349295,2024-10-14,
https://meli.me/mlb/mlb86674563?aff=beatrizlima6827,432,MLB86674563,2024-10-20,
https://meli.me/mlb/mlb39434028?aff=beatrizlima6827,432,MLB39434028,2025-02-06,
https://meli.me/mlb/mlb72336253?aff=beatrizlima6827,432,MLB72336253,2025-12-21,
https://meli.me/mlb/mlb80488157?aff=beatrizlima6827,432,MLB80488157,2025-07-29,2025-11-11
https://meli.me/mlb/mlb40834732?aff=beatrizlima6827,432,MLB40834732,2025-01-03,
https://meli.me/mlb/mlb73570509?aff=beatrizlima6827,432,MLB73570509,2024-11-20,2025-03-01
https://meli.me/mlb/mlb11328690?aff=beatrizlima6827,432,MLB11328690,2023-08-15,
https://meli.me/mlb/mlb48359916?aff=beatrizlima6827,432,MLB48359916,2025-08-21,
https://meli.me/mlb/mlb81090918?aff=beatrizlima6827,432,MLB81090918,2025-09-07,
https://meli.me/mlb/mlb73815877?aff=beatrizlima6827,432,MLB73815877,2023-07-11,
https://meli.me/mlb/mlb89506302?aff=beatrizlima6827,432,MLB89506302,2026-01-25,2026-03-12
https://meli.me/mlb/mlb50130983?aff=beatrizlima6827,432,MLB50130983,2024-01-19,2026-01-04
https://meli.me/mlb/mlb26666980?aff=beatrizlima6827,432,MLB26666980,2025-08-18,
https://meli.me/mlb/mlb96890171?aff=beatrizlima6827,432,MLB96890171,2025-12-09,
https://meli.me/mlb/mlb85003806?aff=beatrizlima6827,432,MLB85003806,2025-09-29,2026-03-15
https://meli.me/mlb/mlb42432301?aff=beatrizlima6827,432,MLB42432301,2025-03-11,
https://meli.me/mlb/mlb83544645?aff=beatrizlima6827,432,MLB83544645,2024-02-01,
https://meli.me/mlb/mlb30299868?aff=beatrizlima6827,432,MLB30299868,2024-07-13,
https://meli.me/mlb/mlb42400641?aff=beatrizlima6827,432,MLB42400641,2025-07-12,2026-03-03
https://meli.me/mlb/mlb24127234?aff=beatrizlima6827,432,MLB24127234,2024-05-09,
https://meli.me/mlb/mlb93685809?aff=beatrizlima6827,432,MLB93685809,2025-02-04,
